Source,Target,Type,weight
175,281,undirected,1
175,280,undirected,1
175,239,undirected,1
175,544,undirected,1
175,376,undirected,1
175,546,undirected,1
175,419,undirected,1
175,552,undirected,1
175,412,undirected,1
175,298,undirected,1
175,370,undirected,1
175,177,undirected,1
175,180,undirected,1
175,437,undirected,1
175,567,undirected,1
175,308,undirected,1
175,573,undirected,1
175,450,undirected,1
175,203,undirected,1
175,199,undirected,1
175,584,undirected,1
175,458,undirected,1
175,459,undirected,1
175,332,undirected,1
175,334,undirected,1
175,205,undirected,1
175,209,undirected,1
175,594,undirected,1
175,468,undirected,1
175,569,undirected,1
175,600,undirected,1
175,473,undirected,1
175,346,undirected,1
175,475,undirected,1
175,476,undirected,1
175,540,undirected,1
175,481,undirected,1
175,483,undirected,1
175,484,undirected,1
175,229,undirected,1
175,188,undirected,1
175,234,undirected,1
175,491,undirected,1
175,492,undirected,1
175,210,undirected,1
175,366,undirected,1
175,495,undirected,1
175,240,undirected,1
175,498,undirected,1
175,371,undirected,1
175,505,undirected,1
175,250,undirected,1
176,515,undirected,1
176,516,undirected,1
176,520,undirected,1
176,523,undirected,1
176,268,undirected,1
176,532,undirected,1
176,278,undirected,1
176,548,undirected,1
176,421,undirected,1
176,422,undirected,1
176,306,undirected,1
176,309,undirected,1
176,312,undirected,1
176,460,undirected,1
176,209,undirected,1
176,218,undirected,1
176,228,undirected,1
176,550,undirected,1
176,487,undirected,1
176,494,undirected,1
176,511,undirected,1
177,576,undirected,1
177,578,undirected,1
177,451,undirected,1
177,360,undirected,1
177,472,undirected,1
177,383,undirected,1
178,513,undirected,1
178,259,undirected,1
178,521,undirected,1
178,269,undirected,1
178,278,undirected,1
178,412,undirected,1
178,285,undirected,1
178,312,undirected,1
178,427,undirected,1
178,431,undirected,1
178,440,undirected,1
178,568,undirected,1
178,198,undirected,1
178,206,undirected,1
178,184,undirected,1
178,547,undirected,1
178,481,undirected,1
178,490,undirected,1
178,491,undirected,1
178,236,undirected,1
178,369,undirected,1
178,244,undirected,1
178,375,undirected,1
178,250,undirected,1
179,258,undirected,1
179,390,undirected,1
179,535,undirected,1
179,533,undirected,1
179,407,undirected,1
179,538,undirected,1
179,413,undirected,1
179,601,undirected,1
179,418,undirected,1
179,421,undirected,1
179,422,undirected,1
179,295,undirected,1
179,309,undirected,1
179,183,undirected,1
179,473,undirected,1
179,189,undirected,1
179,194,undirected,1
179,326,undirected,1
179,327,undirected,1
179,460,undirected,1
179,205,undirected,1
179,461,undirected,1
179,209,undirected,1
179,338,undirected,1
179,467,undirected,1
179,213,undirected,1
179,343,undirected,1
179,548,undirected,1
179,250,undirected,1
179,352,undirected,1
179,481,undirected,1
179,228,undirected,1
179,550,undirected,1
179,487,undirected,1
179,365,undirected,1
179,504,undirected,1
179,505,undirected,1
179,378,undirected,1
179,251,undirected,1
179,511,undirected,1
180,258,undirected,1
180,515,undirected,1
180,406,undirected,1
180,390,undirected,1
180,278,undirected,1
180,537,undirected,1
180,518,undirected,1
180,295,undirected,1
180,554,undirected,1
180,427,undirected,1
180,556,undirected,1
180,301,undirected,1
180,302,undirected,1
180,306,undirected,1
180,310,undirected,1
180,189,undirected,1
180,190,undirected,1
180,192,undirected,1
180,449,undirected,1
180,451,undirected,1
180,581,undirected,1
180,456,undirected,1
180,460,undirected,1
180,470,undirected,1
180,473,undirected,1
180,475,undirected,1
180,605,undirected,1
180,481,undirected,1
180,487,undirected,1
180,493,undirected,1
180,445,undirected,1
180,336,undirected,1
180,243,undirected,1
180,504,undirected,1
180,378,undirected,1
181,258,undirected,1
181,528,undirected,1
181,401,undirected,1
181,281,undirected,1
181,544,undirected,1
181,423,undirected,1
181,430,undirected,1
181,439,undirected,1
181,311,undirected,1
181,209,undirected,1
181,472,undirected,1
181,548,undirected,1
181,478,undirected,1
181,360,undirected,1
181,492,undirected,1
181,365,undirected,1
181,366,undirected,1
181,505,undirected,1
181,250,undirected,1
182,320,undirected,1
182,578,undirected,1
182,451,undirected,1
182,338,undirected,1
182,375,undirected,1
183,271,undirected,1
183,403,undirected,1
183,276,undirected,1
183,283,undirected,1
183,422,undirected,1
183,427,undirected,1
183,242,undirected,1
183,565,undirected,1
183,566,undirected,1
183,569,undirected,1
183,188,undirected,1
183,394,undirected,1
183,190,undirected,1
183,320,undirected,1
183,203,undirected,1
183,331,undirected,1
183,591,undirected,1
183,468,undirected,1
183,601,undirected,1
183,481,undirected,1
183,229,undirected,1
183,488,undirected,1
183,444,undirected,1
183,492,undirected,1
183,237,undirected,1
183,451,undirected,1
183,498,undirected,1
183,243,undirected,1
183,574,undirected,1
184,427,undirected,1
184,263,undirected,1
184,264,undirected,1
184,533,undirected,1
184,543,undirected,1
184,555,undirected,1
184,435,undirected,1
184,185,undirected,1
184,186,undirected,1
184,189,undirected,1
184,193,undirected,1
184,322,undirected,1
184,246,undirected,1
184,198,undirected,1
184,275,undirected,1
184,459,undirected,1
184,205,undirected,1
184,461,undirected,1
184,338,undirected,1
184,313,undirected,1
184,420,undirected,1
184,478,undirected,1
184,354,undirected,1
184,391,undirected,1
184,490,undirected,1
184,235,undirected,1
184,367,undirected,1
184,369,undirected,1
184,370,undirected,1
184,371,undirected,1
184,503,undirected,1
184,377,undirected,1
185,258,undirected,1
185,259,undirected,1
185,518,undirected,1
185,264,undirected,1
185,393,undirected,1
185,270,undirected,1
185,558,undirected,1
185,407,undirected,1
185,408,undirected,1
185,540,undirected,1
185,291,undirected,1
185,548,undirected,1
185,421,undirected,1
185,422,undirected,1
185,430,undirected,1
185,563,undirected,1
185,564,undirected,1
185,189,undirected,1
185,456,undirected,1
185,203,undirected,1
185,204,undirected,1
185,461,undirected,1
185,463,undirected,1
185,568,undirected,1
185,547,undirected,1
185,526,undirected,1
185,473,undirected,1
185,549,undirected,1
185,352,undirected,1
185,550,undirected,1
185,366,undirected,1
185,375,undirected,1
185,505,undirected,1
185,341,undirected,1
186,515,undirected,1
186,388,undirected,1
186,278,undirected,1
186,537,undirected,1
186,538,undirected,1
186,285,undirected,1
186,547,undirected,1
186,421,undirected,1
186,558,undirected,1
186,433,undirected,1
186,472,undirected,1
186,348,undirected,1
186,378,undirected,1
186,481,undirected,1
186,358,undirected,1
186,360,undirected,1
186,505,undirected,1
186,250,undirected,1
186,251,undirected,1
186,252,undirected,1
187,392,undirected,1
187,394,undirected,1
187,289,undirected,1
187,297,undirected,1
187,309,undirected,1
187,191,undirected,1
187,451,undirected,1
187,206,undirected,1
187,207,undirected,1
187,342,undirected,1
187,478,undirected,1
187,238,undirected,1
187,242,undirected,1
187,499,undirected,1
187,250,undirected,1
187,490,undirected,1
187,382,undirected,1
187,383,undirected,1
188,512,undirected,1
188,515,undirected,1
188,523,undirected,1
188,526,undirected,1
188,528,undirected,1
188,534,undirected,1
188,538,undirected,1
188,544,undirected,1
188,547,undirected,1
188,548,undirected,1
188,550,undirected,1
188,520,undirected,1
188,564,undirected,1
188,567,undirected,1
188,569,undirected,1
188,575,undirected,1
188,203,undirected,1
188,210,undirected,1
188,211,undirected,1
188,218,undirected,1
188,230,undirected,1
188,233,undirected,1
188,235,undirected,1
188,240,undirected,1
188,241,undirected,1
188,244,undirected,1
188,248,undirected,1
188,250,undirected,1
188,252,undirected,1
188,256,undirected,1
188,270,undirected,1
188,271,undirected,1
188,272,undirected,1
188,283,undirected,1
188,284,undirected,1
188,285,undirected,1
188,286,undirected,1
188,566,undirected,1
188,326,undirected,1
188,333,undirected,1
188,342,undirected,1
188,349,undirected,1
188,350,undirected,1
188,351,undirected,1
188,354,undirected,1
188,355,undirected,1
188,359,undirected,1
188,360,undirected,1
188,365,undirected,1
188,376,undirected,1
188,382,undirected,1
188,390,undirected,1
188,399,undirected,1
188,405,undirected,1
188,407,undirected,1
188,411,undirected,1
188,424,undirected,1
188,426,undirected,1
188,444,undirected,1
188,455,undirected,1
188,458,undirected,1
188,460,undirected,1
188,461,undirected,1
188,463,undirected,1
188,468,undirected,1
188,470,undirected,1
188,473,undirected,1
188,475,undirected,1
188,476,undirected,1
188,478,undirected,1
188,481,undirected,1
188,491,undirected,1
188,493,undirected,1
188,494,undirected,1
188,498,undirected,1
188,502,undirected,1
188,504,undirected,1
188,507,undirected,1
188,511,undirected,1
189,342,undirected,1
189,598,undirected,1
189,265,undirected,1
189,266,undirected,1
189,273,undirected,1
189,531,undirected,1
189,276,undirected,1
189,405,undirected,1
189,536,undirected,1
189,540,undirected,1
189,543,undirected,1
189,291,undirected,1
189,548,undirected,1
189,293,undirected,1
189,294,undirected,1
189,296,undirected,1
189,303,undirected,1
189,306,undirected,1
189,436,undirected,1
189,565,undirected,1
189,567,undirected,1
189,191,undirected,1
189,451,undirected,1
189,374,undirected,1
189,455,undirected,1
189,201,undirected,1
189,458,undirected,1
189,459,undirected,1
189,205,undirected,1
189,589,undirected,1
189,592,undirected,1
189,312,undirected,1
189,467,undirected,1
189,597,undirected,1
189,470,undirected,1
189,343,undirected,1
189,218,undirected,1
189,347,undirected,1
189,604,undirected,1
189,494,undirected,1
189,224,undirected,1
189,353,undirected,1
189,251,undirected,1
189,401,undirected,1
189,234,undirected,1
189,505,undirected,1
189,496,undirected,1
189,371,undirected,1
189,502,undirected,1
189,532,undirected,1
189,250,undirected,1
189,575,undirected,1
189,383,undirected,1
190,513,undirected,1
190,515,undirected,1
190,262,undirected,1
190,526,undirected,1
190,278,undirected,1
190,281,undirected,1
190,411,undirected,1
190,284,undirected,1
190,368,undirected,1
190,518,undirected,1
190,302,undirected,1
190,285,undirected,1
190,304,undirected,1
190,565,undirected,1
190,310,undirected,1
190,436,undirected,1
190,314,undirected,1
190,444,undirected,1
190,574,undirected,1
190,450,undirected,1
190,325,undirected,1
190,583,undirected,1
190,585,undirected,1
190,588,undirected,1
190,589,undirected,1
190,465,undirected,1
190,595,undirected,1
190,470,undirected,1
190,602,undirected,1
190,476,undirected,1
190,479,undirected,1
190,224,undirected,1
190,353,undirected,1
190,491,undirected,1
190,496,undirected,1
190,373,undirected,1
190,502,undirected,1
190,559,undirected,1
191,258,undirected,1
191,341,undirected,1
191,268,undirected,1
191,270,undirected,1
191,399,undirected,1
191,272,undirected,1
191,465,undirected,1
191,535,undirected,1
191,542,undirected,1
191,287,undirected,1
191,291,undirected,1
191,421,undirected,1
191,565,undirected,1
191,439,undirected,1
191,194,undirected,1
191,451,undirected,1
191,460,undirected,1
191,205,undirected,1
191,335,undirected,1
191,336,undirected,1
191,209,undirected,1
191,338,undirected,1
191,398,undirected,1
191,472,undirected,1
191,250,undirected,1
191,459,undirected,1
191,549,undirected,1
191,352,undirected,1
191,481,undirected,1
191,228,undirected,1
191,550,undirected,1
191,487,undirected,1
191,363,undirected,1
191,493,undirected,1
191,255,undirected,1
191,369,undirected,1
191,244,undirected,1
191,504,undirected,1
191,378,undirected,1
191,251,undirected,1
191,382,undirected,1
191,511,undirected,1
192,523,undirected,1
192,525,undirected,1
192,533,undirected,1
192,408,undirected,1
192,543,undirected,1
192,423,undirected,1
192,303,undirected,1
192,439,undirected,1
192,443,undirected,1
192,316,undirected,1
192,205,undirected,1
192,342,undirected,1
192,216,undirected,1
192,224,undirected,1
192,491,undirected,1
192,365,undirected,1
192,377,undirected,1
192,383,undirected,1
193,259,undirected,1
193,516,undirected,1
193,394,undirected,1
193,386,undirected,1
193,398,undirected,1
193,538,undirected,1
193,540,undirected,1
193,547,undirected,1
193,295,undirected,1
193,427,undirected,1
193,556,undirected,1
193,579,undirected,1
193,459,undirected,1
193,205,undirected,1
193,591,undirected,1
193,312,undirected,1
193,467,undirected,1
193,214,undirected,1
193,472,undirected,1
193,604,undirected,1
193,481,undirected,1
193,228,undirected,1
193,487,undirected,1
193,493,undirected,1
193,371,undirected,1
193,501,undirected,1
193,375,undirected,1
193,250,undirected,1
194,384,undirected,1
194,389,undirected,1
194,262,undirected,1
194,395,undirected,1
194,268,undirected,1
194,270,undirected,1
194,271,undirected,1
194,274,undirected,1
194,405,undirected,1
194,280,undirected,1
194,281,undirected,1
194,539,undirected,1
194,543,undirected,1
194,288,undirected,1
194,420,undirected,1
194,422,undirected,1
194,298,undirected,1
194,519,undirected,1
194,206,undirected,1
194,434,undirected,1
194,563,undirected,1
194,317,undirected,1
194,315,undirected,1
194,445,undirected,1
194,321,undirected,1
194,195,undirected,1
194,453,undirected,1
194,326,undirected,1
194,583,undirected,1
194,201,undirected,1
194,458,undirected,1
194,334,undirected,1
194,419,undirected,1
194,216,undirected,1
194,378,undirected,1
194,482,undirected,1
194,227,undirected,1
194,229,undirected,1
194,486,undirected,1
194,488,undirected,1
194,361,undirected,1
194,365,undirected,1
194,495,undirected,1
194,242,undirected,1
194,244,undirected,1
194,447,undirected,1
194,504,undirected,1
194,506,undirected,1
194,449,undirected,1
195,257,undirected,1
195,518,undirected,1
195,398,undirected,1
195,406,undirected,1
195,544,undirected,1
195,556,undirected,1
195,568,undirected,1
195,394,undirected,1
195,324,undirected,1
195,583,undirected,1
195,459,undirected,1
195,207,undirected,1
195,472,undirected,1
195,345,undirected,1
195,478,undirected,1
195,238,undirected,1
195,496,undirected,1
195,505,undirected,1
196,513,undirected,1
196,519,undirected,1
196,538,undirected,1
196,544,undirected,1
196,289,undirected,1
196,291,undirected,1
196,548,undirected,1
196,295,undirected,1
196,299,undirected,1
196,558,undirected,1
196,306,undirected,1
196,564,undirected,1
196,439,undirected,1
196,450,undirected,1
196,456,undirected,1
196,459,undirected,1
196,335,undirected,1
196,338,undirected,1
196,547,undirected,1
196,341,undirected,1
196,472,undirected,1
196,473,undirected,1
196,591,undirected,1
196,492,undirected,1
196,496,undirected,1
196,241,undirected,1
196,211,undirected,1
196,502,undirected,1
196,505,undirected,1
196,378,undirected,1
196,255,undirected,1
197,384,undirected,1
197,264,undirected,1
197,523,undirected,1
197,396,undirected,1
197,526,undirected,1
197,563,undirected,1
197,403,undirected,1
197,539,undirected,1
197,550,undirected,1
197,440,undirected,1
197,571,undirected,1
197,445,undirected,1
197,333,undirected,1
197,591,undirected,1
197,213,undirected,1
197,342,undirected,1
197,353,undirected,1
197,485,undirected,1
197,500,undirected,1
197,378,undirected,1
197,509,undirected,1
198,320,undirected,1
198,609,undirected,1
198,245,undirected,1
198,295,undirected,1
198,496,undirected,1
198,530,undirected,1
198,499,undirected,1
198,565,undirected,1
198,278,undirected,1
198,568,undirected,1
198,505,undirected,1
199,518,undirected,1
199,521,undirected,1
199,556,undirected,1
199,499,undirected,1
199,502,undirected,1
199,506,undirected,1
199,571,undirected,1
199,478,undirected,1
200,320,undirected,1
200,400,undirected,1
200,315,undirected,1
200,342,undirected,1
200,214,undirected,1
200,493,undirected,1
200,238,undirected,1
200,205,undirected,1
200,496,undirected,1
200,338,undirected,1
200,435,undirected,1
200,406,undirected,1
200,297,undirected,1
200,207,undirected,1
201,515,undirected,1
201,519,undirected,1
201,403,undirected,1
201,536,undirected,1
201,540,undirected,1
201,291,undirected,1
201,299,undirected,1
201,302,undirected,1
201,431,undirected,1
201,309,undirected,1
201,439,undirected,1
201,575,undirected,1
201,327,undirected,1
201,207,undirected,1
201,209,undirected,1
201,338,undirected,1
201,463,undirected,1
201,348,undirected,1
201,478,undirected,1
201,358,undirected,1
201,243,undirected,1
201,285,undirected,1
201,505,undirected,1
201,378,undirected,1
201,511,undirected,1
202,545,undirected,1
202,252,undirected,1
202,556,undirected,1
202,245,undirected,1
202,505,undirected,1
203,384,undirected,1
203,516,undirected,1
203,519,undirected,1
203,402,undirected,1
203,537,undirected,1
203,281,undirected,1
203,283,undirected,1
203,547,undirected,1
203,424,undirected,1
203,429,undirected,1
203,306,undirected,1
203,565,undirected,1
203,442,undirected,1
203,446,undirected,1
203,450,undirected,1
203,207,undirected,1
203,341,undirected,1
203,598,undirected,1
203,569,undirected,1
203,473,undirected,1
203,481,undirected,1
203,484,undirected,1
203,360,undirected,1
203,236,undirected,1
203,366,undirected,1
203,496,undirected,1
203,413,undirected,1
203,505,undirected,1
203,255,undirected,1
204,258,undirected,1
204,394,undirected,1
204,270,undirected,1
204,536,undirected,1
204,540,undirected,1
204,548,undirected,1
204,552,undirected,1
204,519,undirected,1
204,435,undirected,1
204,310,undirected,1
204,575,undirected,1
204,451,undirected,1
204,455,undirected,1
204,338,undirected,1
204,342,undirected,1
204,463,undirected,1
204,348,undirected,1
204,227,undirected,1
204,228,undirected,1
204,485,undirected,1
204,360,undirected,1
204,494,undirected,1
204,242,undirected,1
204,531,undirected,1
204,374,undirected,1
204,504,undirected,1
204,505,undirected,1
204,251,undirected,1
205,512,undirected,1
205,513,undirected,1
205,516,undirected,1
205,519,undirected,1
205,526,undirected,1
205,600,undirected,1
205,531,undirected,1
205,533,undirected,1
205,535,undirected,1
205,536,undirected,1
205,540,undirected,1
205,544,undirected,1
205,558,undirected,1
205,566,undirected,1
205,604,undirected,1
205,209,undirected,1
205,228,undirected,1
205,234,undirected,1
205,240,undirected,1
205,243,undirected,1
205,251,undirected,1
205,258,undirected,1
205,268,undirected,1
205,271,undirected,1
205,276,undirected,1
205,283,undirected,1
205,287,undirected,1
205,294,undirected,1
205,302,undirected,1
205,321,undirected,1
205,323,undirected,1
205,327,undirected,1
205,336,undirected,1
205,338,undirected,1
205,344,undirected,1
205,358,undirected,1
205,379,undirected,1
205,384,undirected,1
205,404,undirected,1
205,408,undirected,1
205,412,undirected,1
205,413,undirected,1
205,420,undirected,1
205,422,undirected,1
205,423,undirected,1
205,435,undirected,1
205,437,undirected,1
205,441,undirected,1
205,450,undirected,1
205,452,undirected,1
205,453,undirected,1
205,459,undirected,1
205,460,undirected,1
205,472,undirected,1
205,591,undirected,1
205,476,undirected,1
205,479,undirected,1
205,481,undirected,1
205,487,undirected,1
205,488,undirected,1
205,492,undirected,1
205,493,undirected,1
205,494,undirected,1
205,501,undirected,1
205,504,undirected,1
205,507,undirected,1
205,508,undirected,1
205,511,undirected,1
206,268,undirected,1
206,399,undirected,1
206,532,undirected,1
206,302,undirected,1
206,535,undirected,1
206,409,undirected,1
206,283,undirected,1
206,287,undirected,1
206,422,undirected,1
206,300,undirected,1
206,301,undirected,1
206,415,undirected,1
206,310,undirected,1
206,567,undirected,1
206,444,undirected,1
206,323,undirected,1
206,326,undirected,1
206,327,undirected,1
206,396,undirected,1
206,331,undirected,1
206,332,undirected,1
206,465,undirected,1
206,467,undirected,1
206,526,undirected,1
206,220,undirected,1
206,222,undirected,1
206,479,undirected,1
206,272,undirected,1
206,550,undirected,1
206,572,undirected,1
206,362,undirected,1
206,363,undirected,1
206,495,undirected,1
206,562,undirected,1
206,247,undirected,1
206,212,undirected,1
206,383,undirected,1
206,252,undirected,1
207,513,undirected,1
207,521,undirected,1
207,522,undirected,1
207,529,undirected,1
207,542,undirected,1
207,544,undirected,1
207,547,undirected,1
207,559,undirected,1
207,563,undirected,1
207,569,undirected,1
207,571,undirected,1
207,577,undirected,1
207,580,undirected,1
207,210,undirected,1
207,211,undirected,1
207,214,undirected,1
207,216,undirected,1
207,219,undirected,1
207,236,undirected,1
207,250,undirected,1
207,252,undirected,1
207,270,undirected,1
207,272,undirected,1
207,280,undirected,1
207,291,undirected,1
207,298,undirected,1
207,326,undirected,1
207,334,undirected,1
207,339,undirected,1
207,340,undirected,1
207,355,undirected,1
207,366,undirected,1
207,373,undirected,1
207,376,undirected,1
207,575,undirected,1
207,382,undirected,1
207,389,undirected,1
207,392,undirected,1
207,393,undirected,1
207,409,undirected,1
207,423,undirected,1
207,427,undirected,1
207,433,undirected,1
207,441,undirected,1
207,446,undirected,1
207,450,undirected,1
207,451,undirected,1
207,453,undirected,1
207,459,undirected,1
207,460,undirected,1
207,472,undirected,1
207,481,undirected,1
207,482,undirected,1
207,491,undirected,1
207,502,undirected,1
207,504,undirected,1
207,506,undirected,1
208,384,undirected,1
208,258,undirected,1
208,518,undirected,1
208,264,undirected,1
208,403,undirected,1
208,278,undirected,1
208,407,undirected,1
208,285,undirected,1
208,291,undirected,1
208,550,undirected,1
208,558,undirected,1
208,310,undirected,1
208,568,undirected,1
208,449,undirected,1
208,450,undirected,1
208,331,undirected,1
208,459,undirected,1
208,269,undirected,1
208,488,undirected,1
208,360,undirected,1
208,504,undirected,1
208,378,undirected,1
208,511,undirected,1
209,515,undirected,1
209,519,undirected,1
209,520,undirected,1
209,529,undirected,1
209,531,undirected,1
209,536,undirected,1
209,537,undirected,1
209,538,undirected,1
209,542,undirected,1
209,546,undirected,1
209,547,undirected,1
209,548,undirected,1
209,552,undirected,1
209,556,undirected,1
209,557,undirected,1
209,563,undirected,1
209,567,undirected,1
209,574,undirected,1
209,575,undirected,1
209,579,undirected,1
209,585,undirected,1
209,597,undirected,1
209,598,undirected,1
209,604,undirected,1
209,605,undirected,1
209,600,undirected,1
209,544,undirected,1
209,218,undirected,1
209,226,undirected,1
209,228,undirected,1
209,229,undirected,1
209,243,undirected,1
209,250,undirected,1
209,251,undirected,1
209,266,undirected,1
209,267,undirected,1
209,270,undirected,1
209,282,undirected,1
209,287,undirected,1
209,299,undirected,1
209,301,undirected,1
209,302,undirected,1
209,306,undirected,1
209,310,undirected,1
209,319,undirected,1
209,327,undirected,1
209,335,undirected,1
209,336,undirected,1
209,342,undirected,1
209,343,undirected,1
209,345,undirected,1
209,347,undirected,1
209,348,undirected,1
209,353,undirected,1
209,360,undirected,1
209,366,undirected,1
209,367,undirected,1
209,369,undirected,1
209,370,undirected,1
209,371,undirected,1
209,375,undirected,1
209,378,undirected,1
209,384,undirected,1
209,385,undirected,1
209,392,undirected,1
209,405,undirected,1
209,409,undirected,1
209,421,undirected,1
209,429,undirected,1
209,431,undirected,1
209,435,undirected,1
209,436,undirected,1
209,437,undirected,1
209,442,undirected,1
209,447,undirected,1
209,451,undirected,1
209,455,undirected,1
209,458,undirected,1
209,460,undirected,1
209,465,undirected,1
209,472,undirected,1
209,473,undirected,1
209,479,undirected,1
209,491,undirected,1
209,492,undirected,1
209,494,undirected,1
209,502,undirected,1
209,503,undirected,1
209,504,undirected,1
210,516,undirected,1
210,390,undirected,1
210,519,undirected,1
210,521,undirected,1
210,236,undirected,1
210,435,undirected,1
210,270,undirected,1
210,276,undirected,1
210,277,undirected,1
210,535,undirected,1
210,281,undirected,1
210,410,undirected,1
210,544,undirected,1
210,538,undirected,1
210,429,undirected,1
210,558,undirected,1
210,564,undirected,1
210,350,undirected,1
210,311,undirected,1
210,314,undirected,1
210,543,undirected,1
210,320,undirected,1
210,449,undirected,1
210,450,undirected,1
210,459,undirected,1
210,591,undirected,1
210,398,undirected,1
210,598,undirected,1
210,472,undirected,1
210,345,undirected,1
210,442,undirected,1
210,478,undirected,1
210,481,undirected,1
210,228,undirected,1
210,360,undirected,1
210,492,undirected,1
210,366,undirected,1
210,240,undirected,1
210,502,undirected,1
210,505,undirected,1
210,250,undirected,1
210,508,undirected,1
210,559,undirected,1
210,533,undirected,1
211,513,undirected,1
211,390,undirected,1
211,519,undirected,1
211,396,undirected,1
211,283,undirected,1
211,423,undirected,1
211,297,undirected,1
211,299,undirected,1
211,436,undirected,1
211,309,undirected,1
211,442,undirected,1
211,571,undirected,1
211,574,undirected,1
211,455,undirected,1
211,456,undirected,1
211,457,undirected,1
211,589,undirected,1
211,592,undirected,1
211,340,undirected,1
211,473,undirected,1
211,218,undirected,1
211,349,undirected,1
211,353,undirected,1
211,496,undirected,1
211,375,undirected,1
211,504,undirected,1
211,508,undirected,1
211,234,undirected,1
212,259,undirected,1
212,388,undirected,1
212,518,undirected,1
212,392,undirected,1
212,394,undirected,1
212,269,undirected,1
212,278,undirected,1
212,281,undirected,1
212,429,undirected,1
212,568,undirected,1
212,585,undirected,1
212,214,undirected,1
212,481,undirected,1
212,355,undirected,1
212,229,undirected,1
212,502,undirected,1
212,250,undirected,1
212,341,undirected,1
213,513,undirected,1
213,516,undirected,1
213,264,undirected,1
213,435,undirected,1
213,409,undirected,1
213,283,undirected,1
213,543,undirected,1
213,546,undirected,1
213,297,undirected,1
213,431,undirected,1
213,311,undirected,1
213,314,undirected,1
213,443,undirected,1
213,450,undirected,1
213,353,undirected,1
213,592,undirected,1
213,337,undirected,1
213,470,undirected,1
213,345,undirected,1
213,602,undirected,1
213,476,undirected,1
213,479,undirected,1
213,336,undirected,1
213,228,undirected,1
213,358,undirected,1
213,252,undirected,1
213,541,undirected,1
213,510,undirected,1
213,559,undirected,1
213,511,undirected,1
214,520,undirected,1
214,266,undirected,1
214,272,undirected,1
214,275,undirected,1
214,367,undirected,1
214,284,undirected,1
214,542,undirected,1
214,287,undirected,1
214,359,undirected,1
214,423,undirected,1
214,424,undirected,1
214,431,undirected,1
214,434,undirected,1
214,308,undirected,1
214,313,undirected,1
214,322,undirected,1
214,325,undirected,1
214,353,undirected,1
214,334,undirected,1
214,341,undirected,1
214,441,undirected,1
214,606,undirected,1
214,481,undirected,1
214,231,undirected,1
214,232,undirected,1
214,233,undirected,1
214,491,undirected,1
214,495,undirected,1
214,369,undirected,1
214,500,undirected,1
214,297,undirected,1
214,508,undirected,1
214,509,undirected,1
215,576,undirected,1
215,289,undirected,1
215,388,undirected,1
215,390,undirected,1
215,394,undirected,1
215,396,undirected,1
215,430,undirected,1
215,335,undirected,1
215,375,undirected,1
215,536,undirected,1
215,506,undirected,1
215,347,undirected,1
215,285,undirected,1
215,478,undirected,1
215,571,undirected,1
216,516,undirected,1
216,389,undirected,1
216,393,undirected,1
216,269,undirected,1
216,403,undirected,1
216,278,undirected,1
216,407,undirected,1
216,291,undirected,1
216,421,undirected,1
216,422,undirected,1
216,456,undirected,1
216,397,undirected,1
216,478,undirected,1
216,481,undirected,1
216,487,undirected,1
216,250,undirected,1
217,258,undirected,1
217,291,undirected,1
217,388,undirected,1
217,487,undirected,1
217,245,undirected,1
217,537,undirected,1
217,378,undirected,1
218,270,undirected,1
218,272,undirected,1
218,531,undirected,1
218,537,undirected,1
218,412,undirected,1
218,547,undirected,1
218,422,undirected,1
218,302,undirected,1
218,268,undirected,1
218,436,undirected,1
218,309,undirected,1
218,560,undirected,1
218,445,undirected,1
218,446,undirected,1
218,450,undirected,1
218,323,undirected,1
218,452,undirected,1
218,289,undirected,1
218,331,undirected,1
218,332,undirected,1
218,334,undirected,1
218,473,undirected,1
218,346,undirected,1
218,604,undirected,1
218,378,undirected,1
218,280,undirected,1
218,479,undirected,1
218,408,undirected,1
218,228,undirected,1
218,229,undirected,1
218,536,undirected,1
218,465,undirected,1
218,502,undirected,1
218,504,undirected,1
218,396,undirected,1
218,379,undirected,1
218,511,undirected,1
219,289,undirected,1
219,547,undirected,1
219,228,undirected,1
219,388,undirected,1
219,299,undirected,1
219,338,undirected,1
219,502,undirected,1
219,311,undirected,1
219,505,undirected,1
220,320,undirected,1
220,518,undirected,1
220,358,undirected,1
220,423,undirected,1
220,360,undirected,1
220,556,undirected,1
220,467,undirected,1
220,270,undirected,1
220,278,undirected,1
220,535,undirected,1
220,281,undirected,1
220,250,undirected,1
221,289,undirected,1
221,451,undirected,1
221,324,undirected,1
221,360,undirected,1
221,363,undirected,1
221,306,undirected,1
221,281,undirected,1
221,250,undirected,1
221,459,undirected,1
222,389,undirected,1
222,262,undirected,1
222,396,undirected,1
222,269,undirected,1
222,403,undirected,1
222,283,undirected,1
222,545,undirected,1
222,547,undirected,1
222,299,undirected,1
222,575,undirected,1
222,320,undirected,1
222,335,undirected,1
222,245,undirected,1
222,502,undirected,1
222,250,undirected,1
223,299,undirected,1
223,563,undirected,1
223,388,undirected,1
223,278,undirected,1
224,258,undirected,1
224,390,undirected,1
224,519,undirected,1
224,429,undirected,1
224,528,undirected,1
224,536,undirected,1
224,405,undirected,1
224,285,undirected,1
224,419,undirected,1
224,423,undirected,1
224,426,undirected,1
224,557,undirected,1
224,566,undirected,1
224,571,undirected,1
